Id,Expected
img30.jpg,krusty_the_clown
img300.jpg,milhouse_van_houten
img301.jpg,krusty_the_clown
img302.jpg,moe_szyslak
img303.jpg,krusty_the_clown
img304.jpg,charles_montgomery_burns
img305.jpg,nelson_muntz
img306.jpg,marge_simpson
img307.jpg,charles_montgomery_burns
img308.jpg,sideshow_bob
img309.jpg,homer_simpson
img31.jpg,comic_book_guy
img310.jpg,edna_krabappel
img311.jpg,lisa_simpson
img312.jpg,kent_brockman
img313.jpg,milhouse_van_houten
img314.jpg,apu_nahasapeemapetilon
img315.jpg,moe_szyslak
img316.jpg,apu_nahasapeemapetilon
img317.jpg,edna_krabappel
img318.jpg,milhouse_van_houten
img319.jpg,abraham_grampa_simpson
img32.jpg,charles_montgomery_burns
img320.jpg,nelson_muntz
img321.jpg,charles_montgomery_burns
img322.jpg,nelson_muntz
img323.jpg,edna_krabappel
img324.jpg,nelson_muntz
img325.jpg,moe_szyslak
img326.jpg,charles_montgomery_burns
img327.jpg,charles_montgomery_burns
img328.jpg,edna_krabappel
img329.jpg,ned_flanders
img33.jpg,marge_simpson
img330.jpg,apu_nahasapeemapetilon
img331.jpg,milhouse_van_houten
img332.jpg,moe_szyslak
img333.jpg,moe_szyslak
img334.jpg,comic_book_guy
img335.jpg,principal_skinner
img336.jpg,milhouse_van_houten
img337.jpg,krusty_the_clown
img338.jpg,ned_flanders
img339.jpg,principal_skinner
img34.jpg,edna_krabappel
img340.jpg,marge_simpson
img341.jpg,bart_simpson
img342.jpg,homer_simpson
img343.jpg,kent_brockman
img344.jpg,mayor_quimby
img345.jpg,comic_book_guy
img346.jpg,lenny_leonard
img347.jpg,chief_wiggum
img348.jpg,charles_montgomery_burns
img349.jpg,sideshow_bob
img35.jpg,sideshow_bob
img350.jpg,principal_skinner
img351.jpg,homer_simpson
img352.jpg,krusty_the_clown
img353.jpg,homer_simpson
img354.jpg,principal_skinner
img355.jpg,principal_skinner
img356.jpg,homer_simpson
img357.jpg,edna_krabappel
img358.jpg,charles_montgomery_burns
img359.jpg,krusty_the_clown
img36.jpg,chief_wiggum
img360.jpg,comic_book_guy
img361.jpg,lenny_leonard
img362.jpg,ned_flanders
img363.jpg,chief_wiggum
img364.jpg,apu_nahasapeemapetilon
img365.jpg,lisa_simpson
img366.jpg,lenny_leonard
img367.jpg,sideshow_bob
img368.jpg,sideshow_bob
img369.jpg,homer_simpson
img37.jpg,homer_simpson
img370.jpg,charles_montgomery_burns
img371.jpg,nelson_muntz
img372.jpg,ned_flanders
img373.jpg,waylon_smithers
img374.jpg,kent_brockman
img375.jpg,abraham_grampa_simpson
img376.jpg,nelson_muntz
img377.jpg,ned_flanders
img378.jpg,kent_brockman
img379.jpg,bart_simpson
img38.jpg,moe_szyslak
img380.jpg,chief_wiggum
img381.jpg,sideshow_bob
img382.jpg,lisa_simpson
img383.jpg,principal_skinner
img384.jpg,sideshow_bob
img385.jpg,bart_simpson
img386.jpg,bart_simpson
img387.jpg,bart_simpson
img388.jpg,sideshow_bob
img389.jpg,principal_skinner
img39.jpg,moe_szyslak
img390.jpg,homer_simpson
img391.jpg,apu_nahasapeemapetilon
img392.jpg,principal_skinner
img393.jpg,homer_simpson
img394.jpg,lenny_leonard
img395.jpg,milhouse_van_houten
img396.jpg,lenny_leonard
img397.jpg,edna_krabappel
img398.jpg,comic_book_guy
img399.jpg,bart_simpson
img4.jpg,lisa_simpson
img40.jpg,moe_szyslak
img400.jpg,abraham_grampa_simpson
img401.jpg,chief_wiggum
img402.jpg,krusty_the_clown
img403.jpg,krusty_the_clown
img404.jpg,charles_montgomery_burns
img405.jpg,principal_skinner
img406.jpg,edna_krabappel
img407.jpg,krusty_the_clown
img408.jpg,comic_book_guy
img409.jpg,kent_brockman
img41.jpg,krusty_the_clown
img410.jpg,principal_skinner
img411.jpg,kent_brockman
img412.jpg,krusty_the_clown
img413.jpg,ned_flanders
img414.jpg,milhouse_van_houten
img415.jpg,sideshow_bob
img416.jpg,lenny_leonard
img417.jpg,lenny_leonard
img418.jpg,bart_simpson
img419.jpg,lenny_leonard
img42.jpg,comic_book_guy
img420.jpg,principal_skinner
img421.jpg,bart_simpson
img422.jpg,milhouse_van_houten
img423.jpg,lenny_leonard
img424.jpg,bart_simpson
img425.jpg,abraham_grampa_simpson
img426.jpg,lisa_simpson
img427.jpg,mayor_quimby
img428.jpg,marge_simpson
img429.jpg,kent_brockman
img43.jpg,principal_skinner
img430.jpg,homer_simpson
img431.jpg,krusty_the_clown
img432.jpg,krusty_the_clown
img433.jpg,milhouse_van_houten
img434.jpg,lisa_simpson
img435.jpg,bart_simpson
img436.jpg,lisa_simpson
img437.jpg,principal_skinner
img438.jpg,krusty_the_clown
img439.jpg,lenny_leonard
img44.jpg,edna_krabappel
img440.jpg,sideshow_bob
img441.jpg,marge_simpson
img442.jpg,comic_book_guy
img443.jpg,apu_nahasapeemapetilon
img444.jpg,krusty_the_clown
img445.jpg,lisa_simpson
img446.jpg,milhouse_van_houten
img447.jpg,comic_book_guy
img448.jpg,charles_montgomery_burns
img449.jpg,sideshow_bob
img45.jpg,ned_flanders
img450.jpg,sideshow_bob
img451.jpg,homer_simpson
img452.jpg,bart_simpson
img453.jpg,comic_book_guy
img454.jpg,charles_montgomery_burns
img455.jpg,charles_montgomery_burns
img456.jpg,charles_montgomery_burns
img457.jpg,ned_flanders
img458.jpg,charles_montgomery_burns
img459.jpg,ned_flanders
img46.jpg,krusty_the_clown
img460.jpg,edna_krabappel
img461.jpg,principal_skinner
img462.jpg,edna_krabappel
img463.jpg,homer_simpson
img464.jpg,edna_krabappel
img465.jpg,sideshow_bob
img466.jpg,milhouse_van_houten
img467.jpg,kent_brockman
img468.jpg,sideshow_bob
img469.jpg,principal_skinner
img47.jpg,principal_skinner
img470.jpg,principal_skinner
img471.jpg,homer_simpson
img472.jpg,homer_simpson
img473.jpg,sideshow_bob
img474.jpg,milhouse_van_houten
img475.jpg,sideshow_bob
img476.jpg,moe_szyslak
img477.jpg,moe_szyslak
img478.jpg,charles_montgomery_burns
img479.jpg,apu_nahasapeemapetilon
img48.jpg,charles_montgomery_burns
img480.jpg,milhouse_van_houten
img481.jpg,homer_simpson
img482.jpg,charles_montgomery_burns
img483.jpg,charles_montgomery_burns
img484.jpg,marge_simpson
img485.jpg,principal_skinner
img486.jpg,homer_simpson
img487.jpg,krusty_the_clown
img488.jpg,homer_simpson
img489.jpg,abraham_grampa_simpson
img49.jpg,milhouse_van_houten
img490.jpg,lisa_simpson
img491.jpg,lenny_leonard
img492.jpg,lisa_simpson
img493.jpg,comic_book_guy
img494.jpg,kent_brockman
img495.jpg,nelson_muntz
img496.jpg,comic_book_guy
img497.jpg,milhouse_van_houten
img498.jpg,charles_montgomery_burns
img499.jpg,chief_wiggum
img5.jpg,principal_skinner
img50.jpg,lisa_simpson
img500.jpg,abraham_grampa_simpson
img501.jpg,edna_krabappel
img502.jpg,ned_flanders
img503.jpg,krusty_the_clown
img504.jpg,charles_montgomery_burns
img505.jpg,bart_simpson
img506.jpg,lenny_leonard
img507.jpg,homer_simpson
img508.jpg,apu_nahasapeemapetilon
img509.jpg,comic_book_guy
img51.jpg,charles_montgomery_burns
img510.jpg,bart_simpson
img511.jpg,marge_simpson
img512.jpg,charles_montgomery_burns
img513.jpg,lisa_simpson
img514.jpg,chief_wiggum
img515.jpg,krusty_the_clown
img516.jpg,kent_brockman
img517.jpg,krusty_the_clown
img518.jpg,krusty_the_clown
img519.jpg,milhouse_van_houten
img52.jpg,milhouse_van_houten
img520.jpg,kent_brockman
img521.jpg,edna_krabappel
img522.jpg,lisa_simpson
img523.jpg,principal_skinner
img524.jpg,bart_simpson
img525.jpg,abraham_grampa_simpson
img526.jpg,milhouse_van_houten
img527.jpg,chief_wiggum
img528.jpg,apu_nahasapeemapetilon
img529.jpg,charles_montgomery_burns
img53.jpg,homer_simpson
img530.jpg,bart_simpson
img531.jpg,comic_book_guy
img532.jpg,homer_simpson
img533.jpg,bart_simpson
img534.jpg,abraham_grampa_simpson
img535.jpg,charles_montgomery_burns
img536.jpg,ned_flanders
img537.jpg,chief_wiggum
img538.jpg,homer_simpson
img539.jpg,charles_montgomery_burns
img54.jpg,milhouse_van_houten
img540.jpg,lisa_simpson
img541.jpg,homer_simpson
img542.jpg,nelson_muntz
img543.jpg,abraham_grampa_simpson
img544.jpg,principal_skinner
img545.jpg,nelson_muntz
img546.jpg,kent_brockman
img547.jpg,chief_wiggum
img548.jpg,homer_simpson
img549.jpg,marge_simpson
img55.jpg,sideshow_bob
img550.jpg,ned_flanders
img551.jpg,lenny_leonard
img552.jpg,milhouse_van_houten
img553.jpg,lisa_simpson
img554.jpg,apu_nahasapeemapetilon
img555.jpg,comic_book_guy
img556.jpg,chief_wiggum
img557.jpg,bart_simpson
img558.jpg,marge_simpson
img559.jpg,milhouse_van_houten
img56.jpg,nelson_muntz
img560.jpg,charles_montgomery_burns
img561.jpg,krusty_the_clown
img562.jpg,charles_montgomery_burns
img563.jpg,moe_szyslak
img564.jpg,apu_nahasapeemapetilon
img565.jpg,charles_montgomery_burns
img566.jpg,sideshow_bob
img567.jpg,mayor_quimby
img568.jpg,charles_montgomery_burns
img569.jpg,bart_simpson
img57.jpg,lisa_simpson
img570.jpg,apu_nahasapeemapetilon
img571.jpg,homer_simpson
img572.jpg,abraham_grampa_simpson
img573.jpg,ned_flanders
img574.jpg,moe_szyslak
img575.jpg,homer_simpson
img576.jpg,kent_brockman
img577.jpg,abraham_grampa_simpson
img578.jpg,moe_szyslak
img579.jpg,comic_book_guy
img58.jpg,kent_brockman
img580.jpg,krusty_the_clown
img581.jpg,chief_wiggum
img582.jpg,homer_simpson
img583.jpg,charles_montgomery_burns
img584.jpg,lenny_leonard
img585.jpg,apu_nahasapeemapetilon
img586.jpg,ned_flanders
img587.jpg,apu_nahasapeemapetilon
img588.jpg,abraham_grampa_simpson
img589.jpg,comic_book_guy
img59.jpg,bart_simpson
img590.jpg,moe_szyslak
img591.jpg,chief_wiggum
img592.jpg,ned_flanders
img593.jpg,homer_simpson
img594.jpg,kent_brockman
img595.jpg,ned_flanders
img596.jpg,chief_wiggum
img597.jpg,krusty_the_clown
img598.jpg,krusty_the_clown
img599.jpg,bart_simpson
img6.jpg,krusty_the_clown
img60.jpg,charles_montgomery_burns
img600.jpg,chief_wiggum
img601.jpg,apu_nahasapeemapetilon
img602.jpg,moe_szyslak
img603.jpg,bart_simpson
img604.jpg,principal_skinner
img605.jpg,comic_book_guy
img606.jpg,lisa_simpson
img607.jpg,homer_simpson
img608.jpg,apu_nahasapeemapetilon
img609.jpg,chief_wiggum
img61.jpg,chief_wiggum
img610.jpg,chief_wiggum
img611.jpg,principal_skinner
img612.jpg,chief_wiggum
img613.jpg,bart_simpson
img614.jpg,homer_simpson
img615.jpg,edna_krabappel
img616.jpg,comic_book_guy
img617.jpg,krusty_the_clown
img618.jpg,principal_skinner
img619.jpg,sideshow_bob
img62.jpg,charles_montgomery_burns
img620.jpg,krusty_the_clown
img621.jpg,bart_simpson
img622.jpg,marge_simpson
img623.jpg,homer_simpson
img624.jpg,nelson_muntz
img625.jpg,snake_jailbird
img626.jpg,nelson_muntz
img627.jpg,bart_simpson
img628.jpg,ned_flanders
img629.jpg,lenny_leonard
img63.jpg,abraham_grampa_simpson
img630.jpg,bart_simpson
img631.jpg,charles_montgomery_burns
img632.jpg,kent_brockman
img633.jpg,abraham_grampa_simpson
img634.jpg,ned_flanders
img635.jpg,charles_montgomery_burns
img636.jpg,lenny_leonard
img637.jpg,lenny_leonard
img638.jpg,bart_simpson
img639.jpg,homer_simpson
img64.jpg,charles_montgomery_burns
img640.jpg,ned_flanders
img641.jpg,lisa_simpson
img642.jpg,moe_szyslak
img643.jpg,chief_wiggum
img644.jpg,apu_nahasapeemapetilon
img645.jpg,sideshow_bob
img646.jpg,chief_wiggum
img647.jpg,marge_simpson
img648.jpg,krusty_the_clown
img649.jpg,marge_simpson
img65.jpg,abraham_grampa_simpson
img650.jpg,sideshow_bob
img651.jpg,lenny_leonard
img652.jpg,lenny_leonard
img653.jpg,charles_montgomery_burns
img654.jpg,kent_brockman
img655.jpg,principal_skinner
img656.jpg,ned_flanders
img657.jpg,lisa_simpson
img658.jpg,sideshow_bob
img659.jpg,charles_montgomery_burns
img66.jpg,principal_skinner
img660.jpg,ned_flanders
img661.jpg,ned_flanders
img662.jpg,moe_szyslak
img663.jpg,chief_wiggum
img664.jpg,bart_simpson
img665.jpg,edna_krabappel
img666.jpg,charles_montgomery_burns
img667.jpg,moe_szyslak
img668.jpg,comic_book_guy
img669.jpg,moe_szyslak
img67.jpg,milhouse_van_houten
img670.jpg,charles_montgomery_burns
img671.jpg,kent_brockman
img672.jpg,milhouse_van_houten
img673.jpg,abraham_grampa_simpson
img674.jpg,ned_flanders
img675.jpg,charles_montgomery_burns
img676.jpg,principal_skinner
img677.jpg,nelson_muntz
img678.jpg,ned_flanders
img679.jpg,krusty_the_clown
img68.jpg,cletus_spuckler
img680.jpg,ned_flanders
img681.jpg,edna_krabappel
img682.jpg,homer_simpson
img683.jpg,sideshow_bob
img684.jpg,comic_book_guy
img685.jpg,nelson_muntz
img686.jpg,ned_flanders
img687.jpg,homer_simpson
img688.jpg,moe_szyslak
img689.jpg,bart_simpson
img69.jpg,bart_simpson
img690.jpg,kent_brockman
img691.jpg,nelson_muntz
img692.jpg,principal_skinner
img693.jpg,milhouse_van_houten
img694.jpg,milhouse_van_houten
img695.jpg,principal_skinner
img696.jpg,apu_nahasapeemapetilon
img697.jpg,krusty_the_clown
img698.jpg,milhouse_van_houten
img699.jpg,bart_simpson
img7.jpg,homer_simpson
img70.jpg,abraham_grampa_simpson
img700.jpg,abraham_grampa_simpson
img701.jpg,kent_brockman
img702.jpg,apu_nahasapeemapetilon
img703.jpg,comic_book_guy
img704.jpg,chief_wiggum
img705.jpg,chief_wiggum
img706.jpg,kent_brockman
img707.jpg,milhouse_van_houten
img708.jpg,apu_nahasapeemapetilon
img709.jpg,marge_simpson
img71.jpg,lisa_simpson
img710.jpg,moe_szyslak
img711.jpg,lenny_leonard
img712.jpg,lenny_leonard
img713.jpg,milhouse_van_houten
img714.jpg,charles_montgomery_burns
img715.jpg,bart_simpson
img716.jpg,snake_jailbird
img717.jpg,moe_szyslak
img718.jpg,apu_nahasapeemapetilon
img719.jpg,principal_skinner
img72.jpg,kent_brockman
img720.jpg,lenny_leonard
img721.jpg,kent_brockman
img722.jpg,charles_montgomery_burns
img723.jpg,homer_simpson
img724.jpg,chief_wiggum
img725.jpg,krusty_the_clown
img726.jpg,lenny_leonard
img727.jpg,kent_brockman
img728.jpg,charles_montgomery_burns
img729.jpg,bart_simpson
img73.jpg,kent_brockman
img730.jpg,apu_nahasapeemapetilon
img731.jpg,apu_nahasapeemapetilon
img732.jpg,groundskeeper_willie
img733.jpg,edna_krabappel
img734.jpg,chief_wiggum
img735.jpg,comic_book_guy
img736.jpg,sideshow_bob
img737.jpg,charles_montgomery_burns
img738.jpg,chief_wiggum
img739.jpg,bart_simpson
img74.jpg,principal_skinner
img740.jpg,abraham_grampa_simpson
img741.jpg,mayor_quimby
img742.jpg,edna_krabappel
img743.jpg,edna_krabappel
img744.jpg,abraham_grampa_simpson
img745.jpg,lenny_leonard
img746.jpg,charles_montgomery_burns
img747.jpg,milhouse_van_houten
img748.jpg,mayor_quimby
img749.jpg,apu_nahasapeemapetilon
img75.jpg,krusty_the_clown
img750.jpg,charles_montgomery_burns
img751.jpg,apu_nahasapeemapetilon
img752.jpg,sideshow_bob
img753.jpg,principal_skinner
img754.jpg,chief_wiggum
img755.jpg,charles_montgomery_burns
img756.jpg,comic_book_guy
img757.jpg,chief_wiggum
img758.jpg,krusty_the_clown
img759.jpg,marge_simpson
img76.jpg,ned_flanders
img760.jpg,principal_skinner
img761.jpg,kent_brockman
img762.jpg,homer_simpson
img763.jpg,krusty_the_clown
img764.jpg,chief_wiggum
img765.jpg,ned_flanders
img766.jpg,bart_simpson
img767.jpg,lisa_simpson
img768.jpg,marge_simpson
img769.jpg,moe_szyslak
img77.jpg,edna_krabappel
img770.jpg,abraham_grampa_simpson
img771.jpg,marge_simpson
img772.jpg,charles_montgomery_burns
img773.jpg,homer_simpson
img774.jpg,lisa_simpson
img775.jpg,milhouse_van_houten
img776.jpg,nelson_muntz
img777.jpg,kent_brockman
img778.jpg,charles_montgomery_burns
img779.jpg,kent_brockman
img78.jpg,charles_montgomery_burns
img780.jpg,milhouse_van_houten
img781.jpg,principal_skinner
img782.jpg,lisa_simpson
img783.jpg,lenny_leonard
img784.jpg,chief_wiggum
img785.jpg,milhouse_van_houten
img786.jpg,ned_flanders
img787.jpg,principal_skinner
img788.jpg,kent_brockman
img789.jpg,edna_krabappel
img79.jpg,charles_montgomery_burns
img790.jpg,comic_book_guy
img791.jpg,lisa_simpson
img792.jpg,chief_wiggum
img793.jpg,homer_simpson
img794.jpg,sideshow_bob
img795.jpg,ned_flanders
img796.jpg,homer_simpson
img797.jpg,charles_montgomery_burns
img798.jpg,principal_skinner
img799.jpg,sideshow_bob
img8.jpg,principal_skinner
img80.jpg,milhouse_van_houten
img800.jpg,abraham_grampa_simpson
img801.jpg,milhouse_van_houten
img802.jpg,chief_wiggum
img803.jpg,milhouse_van_houten
img804.jpg,edna_krabappel
img805.jpg,charles_montgomery_burns
img806.jpg,milhouse_van_houten
img807.jpg,milhouse_van_houten
img808.jpg,principal_skinner
img809.jpg,edna_krabappel
img81.jpg,principal_skinner
img810.jpg,principal_skinner
img811.jpg,comic_book_guy
img812.jpg,sideshow_bob
img813.jpg,edna_krabappel
img814.jpg,kent_brockman
img815.jpg,principal_skinner
img816.jpg,marge_simpson
img817.jpg,apu_nahasapeemapetilon
img818.jpg,homer_simpson
img819.jpg,milhouse_van_houten
img82.jpg,abraham_grampa_simpson
img820.jpg,ned_flanders
img821.jpg,charles_montgomery_burns
img822.jpg,marge_simpson
img823.jpg,ned_flanders
img824.jpg,homer_simpson
img825.jpg,otto_mann
img826.jpg,apu_nahasapeemapetilon
img827.jpg,comic_book_guy
img828.jpg,homer_simpson
img829.jpg,charles_montgomery_burns
img83.jpg,homer_simpson
img830.jpg,homer_simpson
img831.jpg,chief_wiggum
img832.jpg,nelson_muntz
img833.jpg,charles_montgomery_burns
img834.jpg,nelson_muntz
img835.jpg,homer_simpson
img836.jpg,edna_krabappel
img837.jpg,bart_simpson
img838.jpg,sideshow_bob
img839.jpg,charles_montgomery_burns
img84.jpg,chief_wiggum
img840.jpg,moe_szyslak
img841.jpg,abraham_grampa_simpson
img842.jpg,ned_flanders
img843.jpg,charles_montgomery_burns
img844.jpg,krusty_the_clown
img845.jpg,charles_montgomery_burns
img846.jpg,lisa_simpson
img847.jpg,marge_simpson
img848.jpg,charles_montgomery_burns
img849.jpg,charles_montgomery_burns
img85.jpg,marge_simpson
img850.jpg,sideshow_bob
img851.jpg,principal_skinner
img852.jpg,lisa_simpson
img853.jpg,comic_book_guy
img854.jpg,lisa_simpson
img855.jpg,kent_brockman
img856.jpg,mayor_quimby
img857.jpg,homer_simpson
img858.jpg,sideshow_bob
img859.jpg,principal_skinner
img86.jpg,lisa_simpson
img860.jpg,principal_skinner
img861.jpg,charles_montgomery_burns
img862.jpg,marge_simpson
img863.jpg,lenny_leonard
img864.jpg,edna_krabappel
img865.jpg,krusty_the_clown
img866.jpg,marge_simpson
img867.jpg,ned_flanders
img868.jpg,krusty_the_clown
img869.jpg,lisa_simpson
img87.jpg,abraham_grampa_simpson
img870.jpg,ned_flanders
img871.jpg,milhouse_van_houten
img872.jpg,milhouse_van_houten
img873.jpg,comic_book_guy
img874.jpg,milhouse_van_houten
img875.jpg,homer_simpson
img876.jpg,apu_nahasapeemapetilon
img877.jpg,lenny_leonard
img878.jpg,sideshow_bob
img879.jpg,abraham_grampa_simpson
img88.jpg,chief_wiggum
img880.jpg,bart_simpson
img881.jpg,bart_simpson
img882.jpg,kent_brockman
img883.jpg,homer_simpson
img884.jpg,marge_simpson
img885.jpg,bart_simpson
img886.jpg,principal_skinner
img887.jpg,homer_simpson
img888.jpg,charles_montgomery_burns
img889.jpg,principal_skinner
img89.jpg,sideshow_bob
img890.jpg,ned_flanders
img891.jpg,principal_skinner
img892.jpg,krusty_the_clown
img893.jpg,sideshow_bob
img894.jpg,sideshow_bob
img895.jpg,principal_skinner
img896.jpg,homer_simpson
img897.jpg,sideshow_bob
img898.jpg,moe_szyslak
img899.jpg,ned_flanders
img9.jpg,comic_book_guy
img90.jpg,nelson_muntz
img900.jpg,marge_simpson
img901.jpg,apu_nahasapeemapetilon
img902.jpg,moe_szyslak
img903.jpg,groundskeeper_willie
img904.jpg,nelson_muntz
img905.jpg,principal_skinner
img906.jpg,principal_skinner
